Designator,Mid X,Mid Y,Layer,Rotation
C0,117.00,-66.25,T,90.00
C1,122.85,-66.25,T,90.00
C2,120.50,-66.25,T,90.00
J1,110.00,-70.00,T,270.00
J2,134.58,-70.00,T,90.00
J3,129.50,-73.82,B,0.00
R1,125.25,-66.25,T,90.00
SW1,123.00,-71.75,T,180.00
U1,117.00,-70.05,T,270.00
