Designator,Mid X,Mid Y,Layer,Rotation
J1,134.62,-101.60,B,180.00
J3,147.20,-96.52,T,180.00
J4,144.78,-104.14,B,0.00
Q1,142.00,-101.40,T,90.00
Q2,142.00,-105.40,T,90.00
Q3,138.00,-108.65,T,180.00
R5,141.00,-109.00,T,90.00
RN1,138.00,-101.25,T,180.00
U1,138.00,-105.05,T,180.00
U2,146.00,-108.40,B,90.00
U3,143.28,-109.09,T,90.00
U4,146.00,-108.40,T,270.00
