Designator,Mid X,Mid Y,Layer,Rotation
C1,185.50,-102.00,B,0.00
C2,173.50,-102.50,B,270.00
C3,175.00,-102.50,B,270.00
J1,180.00,-106.50,B,180.00
J2,185.08,-98.50,B,90.00
LED1,173.75,-115.26,B,270.00
LED2,174.75,-115.25,B,270.00
LED3,175.75,-115.25,B,270.00
RN1,185.50,-105.50,B,0.00
RN2,185.50,-113.20,B,180.00
SW1,182.50,-102.00,T,270.00
