Designator,Mid X,Mid Y,Layer,Rotation
C1,104.00,-38.50,T,0.00
J1,116.50,-42.00,T,90.00
J2,93.25,-31.50,T,270.00
J3,114.75,-31.50,T,90.00
J4,104.00,-26.50,T,180.00
J5,91.50,-41.50,T,270.00
LED0,95.50,-22.75,T,0.00
LED1,95.35,-48.65,T,180.00
LED2,112.65,-48.65,T,180.00
Q1,102.00,-33.00,T,270.00
R0,95.50,-25.50,T,0.00
R1,95.35,-46.75,T,180.00
R2,112.65,-46.75,T,180.00
RN1,105.50,-33.00,T,90.00
RN2,99.25,-43.25,T,90.00
SM1,104.00,-34.00,B,180.00
U1,104.00,-43.00,T,180.00
