Designator,Mid X,Mid Y,Layer,Rotation
D1,128.94,-134.23,B,270.00
J1,131.71,-128.42,T,90.00
J2,103.67,-123.98,T,270.00
J3,135.68,-133.79,T,270.00
K1,128.20,-129.00,T,180.00
LED1,136.45,-136.59,T,0.00
LED2,132.38,-136.59,T,0.00
Q1,135.68,-130.62,B,180.00
Q2,135.68,-122.75,B,0.00
RN1,135.29,-126.68,B,180.00
